date,item_code,item_desc,item_variation,item_weight,index_name
2022-09-01,1114023,cafe soluvel,-0.46,0.0099,IPCA-15
2022-09-01,1114083,refrigerante e agua mineral,0.89,0.5101,IPCA-15
2022-09-01,1114084,cerveja,1.73,0.3968,IPCA-15
2022-09-01,1114085,outras bebidas alcoolicas,-0.36,0.0395,IPCA-15
2022-09-01,1114087,vinho,1.07,0.0636,IPCA-15
2022-09-01,1114090,suco em po,0.94,0.0451,IPCA-15
2022-09-01,1114091,cha mate (erva mate),0.85,0.0244,IPCA-15
2022-09-01,1115,enlatados e conservas,0.8,0.1618,IPCA-15
2022-09-01,1115013,alimento infantil,3.2,0.003,IPCA-15
2022-09-01,1115016,palmito em conserva,0.75,0.0193,IPCA-15
2022-09-01,1115017,pepino em conserva,1.06,0.0047,IPCA-15
2022-09-01,1115039,sardinha em conserva,1.19,0.0462,IPCA-15
2022-09-01,1115050,salsicha em conserva,-0.43,0.0017,IPCA-15
2022-09-01,1115056,sopa desidratada,-0.41,0.0015,IPCA-15
2022-09-01,1115057,azeitona,0.81,0.0333,IPCA-15
2022-09-01,1115058,milho-verde em conserva,0.89,0.0294,IPCA-15
2022-09-01,1115075,atum em conserva,-0.24,0.0227,IPCA-15
2022-09-01,1116,sal e condimentos,0.35,0.3736,IPCA-15
2022-09-01,1116001,leite de coco,0.37,0.0026,IPCA-15
2022-09-01,1116005,atomatado,1.22,0.118,IPCA-15
2022-09-01,1116010,alho,-3.27,0.1053,IPCA-15
2022-09-01,1116013,sal,0.39,0.0032,IPCA-15
2022-09-01,1116022,colorau,0.38,0.0009,IPCA-15
2022-09-01,1116023,caldo de tucupi,1.8,0.001,IPCA-15
2022-09-01,1116026,fermento,0.72,0.0058,IPCA-15
2022-09-01,1116033,maionese,2.88,0.0536,IPCA-15
2022-09-01,1116041,vinagre,0.56,0.0169,IPCA-15
2022-09-01,1116048,caldo concentrado,1.32,0.0106,IPCA-15
2022-09-01,1116071,tempero misto,2.62,0.0557,IPCA-15
2022-09-01,12,alimentacao fora do domicilio,0.59,5.8651,IPCA-15
2022-09-01,1201001,refeicao,0.36,3.6662,IPCA-15
2022-09-01,1201003,lanche,0.94,1.6806,IPCA-15
2022-09-01,1201009,cafezinho,-1.36,0.0433,IPCA-15
2022-09-01,1201061,doces,1.13,0.0045,IPCA-15
2022-09-01,2,habitacao,0.47,15.1862,IPCA-15
2022-09-01,21,encargos e manutencao,0.44,9.7975,IPCA-15
2022-09-01,2101,aluguel e taxas,0.31,7.6862,IPCA-15
2022-09-01,2101001,aluguel residencial,0.72,3.7101,IPCA-15
2022-09-01,2101002,condominio,-0.12,2.2502,IPCA-15
2022-09-01,2101004,taxa de agua e esgoto,0.0,1.7259,IPCA-15
2022-09-01,2103,reparos,0.72,1.3379,IPCA-15
2022-09-01,2103005,ferragens,0.6,0.0117,IPCA-15
2022-09-01,2103008,material de eletricidade,-0.03,0.0131,IPCA-15
2022-09-01,2103012,vidro,0.14,0.0033,IPCA-15
2022-09-01,2103014,tinta,1.59,0.3078,IPCA-15
2022-09-01,2103032,revestimento de piso e parede,0.76,0.2666,IPCA-15
2022-09-01,2103038,madeira e taco,0.56,0.0135,IPCA-15
2022-09-01,2103039,cimento,1.21,0.0247,IPCA-15
2022-09-01,2103040,tijolo,-0.5,0.0196,IPCA-15
2022-09-01,2103041,material hidraulico,-2.67,0.0469,IPCA-15
2022-09-01,2103042,mao de obra,0.47,0.5772,IPCA-15
2022-09-01,2103048,areia,1.36,0.0124,IPCA-15
2022-09-01,2103055,telha,1.86,0.0411,IPCA-15
2022-09-01,2104,artigos de limpeza,1.23,0.7733,IPCA-15
2022-09-01,2104003,saco para lixo,-0.86,0.0034,IPCA-15
2022-09-01,2104005,agua sanitaria,0.22,0.0647,IPCA-15
2022-09-01,2104008,detergente,1.6,0.1623,IPCA-15
2022-09-01,2104009,sabao em po,1.35,0.2383,IPCA-15
2022-09-01,2104012,desinfetante,1.25,0.0596,IPCA-15
2022-09-01,2104015,sabao em barra,0.28,0.0298,IPCA-15
2022-09-01,2104016,esponja de limpeza,-1.77,0.0039,IPCA-15
2022-09-01,2104019,sabao liquido,2.77,0.0052,IPCA-15
2022-09-01,2104020,limpador multiuso,-0.28,0.0283,IPCA-15
2022-09-01,2104041,papel toalha,-2.36,0.0048,IPCA-15
2022-09-01,2104085,amaciante e alvejante,1.66,0.1731,IPCA-15
2022-09-01,22,combustiveis e energia,0.51,5.3888,IPCA-15
2022-09-01,2201,combustiveis (domesticos),0.76,1.5503,IPCA-15
2022-09-01,2201003,carvao vegetal,1.74,0.0035,IPCA-15
2022-09-01,2201004,gas de botijao,0.81,1.3824,IPCA-15
2022-09-01,2201005,gas encanado,0.3,0.1644,IPCA-15
2022-09-01,2202,energia eletrica residencial,0.41,3.8385,IPCA-15
2022-09-01,3,artigos de residencia,0.24,3.9788,IPCA-15
2022-09-01,31,moveis e utensilios,0.91,1.8571,IPCA-15
2022-09-01,3101,mobiliario,0.99,1.1982,IPCA-15
2022-09-01,3101002,movel para sala,0.21,0.3976,IPCA-15
2022-09-01,3101003,movel para quarto,1.35,0.5369,IPCA-15
2022-09-01,3101015,movel para copa e cozinha,1.82,0.2213,IPCA-15
2022-09-01,3101016,movel infantil,0.41,0.0247,IPCA-15
2022-09-01,3101017,colchao,-2.11,0.0177,IPCA-15
2022-09-01,3102,utensilios e enfeites,0.78,0.4589,IPCA-15
2022-09-01,3102001,artigos de iluminacao,0.33,0.0753,IPCA-15
2022-09-01,3102005,tapete,0.06,0.0555,IPCA-15
2022-09-01,3102006,cortina,0.51,0.0943,IPCA-15
2022-09-01,3102007,utensilios de metal,1.17,0.1577,IPCA-15
2022-09-01,3102009,utensilios de vidro e louca,1.55,0.0474,IPCA-15
2022-09-01,3102010,utensilios de plastico,-0.18,0.0087,IPCA-15
2022-09-01,3102035,flores naturais,1.97,0.0063,IPCA-15
2022-09-01,3102337,utensilios para bebe,1.06,0.0136,IPCA-15
2022-09-01,3103,"cama, mesa e banho",0.73,0.2001,IPCA-15
2022-09-01,3103001,roupa de cama,0.73,0.1957,IPCA-15
2022-09-01,3103003,roupa de banho,0.68,0.0044,IPCA-15
2022-09-01,32,aparelhos eletroeletronicos,-0.35,1.7916,IPCA-15
2022-09-01,3201,eletrodomesticos e equipamentos,0.92,0.9772,IPCA-15
2022-09-01,3201001,refrigerador,0.89,0.3962,IPCA-15
2022-09-01,3201002,ar-condicionado,0.99,0.1036,IPCA-15
2022-09-01,3201006,maquina de lavar roupa,0.94,0.2672,IPCA-15
2022-09-01,3201013,ventilador,-0.78,0.0151,IPCA-15
2022-09-01,3201021,fogao,1.05,0.1874,IPCA-15
2022-09-01,3201050,chuveiro eletrico,1.42,0.0077,IPCA-15
2022-09-01,3202,"tv, som e informatica",-1.87,0.8143,IPCA-15
2022-09-01,3202001,televisor,-2.27,0.4983,IPCA-15
2022-09-01,3202003,aparelho de som,-1.83,0.0094,IPCA-15
2022-09-01,3202008,videogame (console),-4.31,0.0031,IPCA-15
2022-09-01,3202028,computador pessoal,-1.19,0.3035,IPCA-15
2022-09-01,33,consertos e manutencao,-0.35,0.3302,IPCA-15
2022-09-01,3301002,conserto de refrigerador,0.56,0.0166,IPCA-15
2022-09-01,3301006,conserto de televisor,0.96,0.0021,IPCA-15
2022-09-01,3301015,conserto de maquina de lavar roupa,2.27,0.0046,IPCA-15
2022-09-01,3301022,reforma de estofado,0.68,0.0476,IPCA-15
2022-09-01,3301088,conserto de aparelho celular,-0.14,0.0613,IPCA-15
2022-09-01,3301130,conserto de bicicleta,-0.82,0.198,IPCA-15
2022-09-01,4,vestuario,1.66,4.5671,IPCA-15
2022-09-01,41,roupas,1.75,3.1229,IPCA-15
2022-09-01,4101,roupa masculina,1.78,1.1408,IPCA-15
2022-09-01,4101002,calca comprida masculina,1.79,0.3042,IPCA-15
2022-09-01,4101005,agasalho masculino,-0.01,0.0233,IPCA-15
2022-09-01,4101006,bermuda/short masculino,2.85,0.1787,IPCA-15
2022-09-01,4101008,cueca,1.87,0.006,IPCA-15
2022-09-01,4101009,camisa/camiseta masculina,1.54,0.6286,IPCA-15
2022-09-01,4102,roupa feminina,1.83,1.3831,IPCA-15
2022-09-01,4102002,calca comprida feminina,1.61,0.3303,IPCA-15
2022-09-01,4102003,agasalho feminino,1.57,0.0261,IPCA-15
2022-09-01,4102004,saia,0.31,0.0074,IPCA-15
2022-09-01,4102005,vestido,2.58,0.3052,IPCA-15
2022-09-01,4102008,blusa,1.67,0.5391,IPCA-15
2022-09-01,4102010,lingerie,1.1,0.1106,IPCA-15
2022-09-01,4102013,bermuda/short feminino,2.25,0.0642,IPCA-15
2022-09-01,4103,roupa infantil,1.52,0.599,IPCA-15
2022-09-01,4103001,uniforme escolar,0.17,0.0854,IPCA-15
2022-09-01,4103002,calca comprida infantil,0.25,0.0791,IPCA-15
2022-09-01,4103005,agasalho infantil,1.41,0.0081,IPCA-15
2022-09-01,4103007,vestido infantil,2.1,0.0517,IPCA-15
2022-09-01,4103008,bermuda/short infantil,2.34,0.0518,IPCA-15
2022-09-01,4103011,camisa/camiseta infantil,1.99,0.1915,IPCA-15
2022-09-01,4103031,conjunto infantil,1.94,0.1314,IPCA-15
2022-09-01,42,calcados e acessorios,1.58,1.179,IPCA-15
2022-09-01,4201002,sapato masculino,1.99,0.156,IPCA-15
2022-09-01,4201003,sapato feminino,1.49,0.2748,IPCA-15
2022-09-01,4201004,sapato infantil,1.01,0.0266,IPCA-15
2022-09-01,4201015,bolsa,0.26,0.0652,IPCA-15
2022-09-01,4201040,mochila,2.17,0.0086,IPCA-15
2022-09-01,4201063,tenis,1.36,0.4634,IPCA-15
2022-09-01,4201098,sandalia/chinelo,2.44,0.1843,IPCA-15
2022-09-01,43,joias e bijuterias,0.98,0.2086,IPCA-15
2022-09-01,4301001,bijuteria,1.61,0.018,IPCA-15
2022-09-01,4301002,joia,0.95,0.1395,IPCA-15
2022-09-01,4301004,relogio de pulso,0.84,0.0511,IPCA-15
2022-09-01,44,tecidos e armarinho,0.34,0.0565,IPCA-15
2022-09-01,4401001,tecido,0.46,0.0468,IPCA-15
2022-09-01,4401002,artigos de armarinho,-0.21,0.0097,IPCA-15
2022-09-01,5,transportes,-2.35,21.0345,IPCA-15
2022-09-01,5101,transporte publico,1.86,3.0095,IPCA-15
2022-09-01,5101001,onibus urbano,-0.08,1.213,IPCA-15
2022-09-01,5101002,taxi,0.0,0.1892,IPCA-15
2022-09-01,5101004,trem,0.0,0.0341,IPCA-15
2022-09-01,5101006,onibus intermunicipal,0.83,0.3912,IPCA-15
2022-09-01,5101007,onibus interestadual,0.3,0.1075,IPCA-15
2022-09-01,5101010,passagem aerea,8.2,0.6034,IPCA-15
2022-09-01,5101011,metro,0.0,0.0681,IPCA-15
2022-09-01,5101026,transporte escolar,-0.07,0.1202,IPCA-15
2022-09-01,5101051,transporte por aplicativo,1.69,0.2242,IPCA-15
2022-09-01,5101053,integracao transporte publico,0.0,0.0586,IPCA-15
2022-09-01,5102,veiculo proprio,0.59,11.507,IPCA-15
2022-09-01,5102001,automovel novo,0.1,3.1634,IPCA-15
2022-09-01,5102004,emplacamento e licenca,1.71,2.3672,IPCA-15
2022-09-01,5102005,seguro voluntario de veiculo,1.74,0.9076,IPCA-15
2022-09-01,5102006,multa,0.0,0.1051,IPCA-15
2022-09-01,5102007,oleo lubrificante,1.12,0.144,IPCA-15
2022-09-01,5102009,acessorios e pecas,1.75,0.1725,IPCA-15
2022-09-01,5102010,pneu,0.07,0.265,IPCA-15
2022-09-01,5102011,conserto de automovel,0.62,1.6382,IPCA-15
2022-09-01,5102013,estacionamento,-0.09,0.0633,IPCA-15
2022-09-01,5102015,pedagio,0.01,0.0879,IPCA-15
2022-09-01,5102020,automovel usado,-0.34,1.9403,IPCA-15
2022-09-01,5102037,pintura de veiculo,1.39,0.016,IPCA-15
2022-09-01,5102051,aluguel de veiculo,-1.13,0.0231,IPCA-15
2022-09-01,5102053,motocicleta,0.09,0.6135,IPCA-15
2022-09-01,5104,combustiveis (veiculos),-9.47,6.5179,IPCA-15
2022-09-01,5104001,gasolina,-9.78,5.3625,IPCA-15
2022-09-01,5104002,etanol,-10.1,0.751,IPCA-15
2022-09-01,5104003,oleo diesel,-5.4,0.3166,IPCA-15
2022-09-01,5104005,gas veicular,-0.3,0.0879,IPCA-15
2022-09-01,6,saude e cuidados pessoais,0.94,12.6446,IPCA-15
2022-09-01,61,produtos farmaceuticos e oticos,0.58,3.6122,IPCA-15
2022-09-01,6101,produtos farmaceuticos,0.81,3.3537,IPCA-15
2022-09-01,6101001,anti-infeccioso e antibiotico,0.42,0.2392,IPCA-15
2022-09-01,6101002,analgesico e antitermico,1.06,0.5672,IPCA-15
2022-09-01,6101003,anti-inflamatorio e antirreumatico,-0.23,0.1543,IPCA-15
2022-09-01,6101004,antigripal e antitussigeno,1.39,0.2006,IPCA-15
2022-09-01,6101006,dermatologico,0.4,0.1342,IPCA-15
2022-09-01,6101007,antialergico e broncodilatador,1.57,0.1744,IPCA-15
2022-09-01,6101009,gastroprotetor,-0.07,0.1401,IPCA-15
2022-09-01,6101010,vitamina e fortificante,1.28,0.2201,IPCA-15
2022-09-01,6101011,hormonal,1.16,0.1976,IPCA-15
2022-09-01,6101013,psicotropico e anorexigeno,0.47,0.3086,IPCA-15
2022-09-01,6101014,hipotensor e hipocolesterolemico,1.25,0.5972,IPCA-15
2022-09-01,6101051,oftalmologico,1.08,0.093,IPCA-15
2022-09-01,6101064,antidiabetico,-0.31,0.1843,IPCA-15
2022-09-01,6101148,neurologico,0.08,0.1428,IPCA-15
2022-09-01,6102,produtos oticos,-2.45,0.2586,IPCA-15
2022-09-01,6102012,oculos de grau,-2.45,0.2586,IPCA-15
2022-09-01,62,servicos de saude,0.95,5.2393,IPCA-15
2022-09-01,6201,servicos medicos e dentarios,0.29,1.0813,IPCA-15
2022-09-01,6201002,medico,0.43,0.5096,IPCA-15
2022-09-01,6201003,dentista,0.2,0.5081,IPCA-15
2022-09-01,6201005,aparelho ortodontico,-0.13,0.0178,IPCA-15
2022-09-01,6201010,psicologo,-0.14,0.0458,IPCA-15
2022-09-01,6202,servicos laboratoriais e hospitalares,1.08,0.5785,IPCA-15
2022-09-01,6202003,exame de laboratorio,0.51,0.1018,IPCA-15
2022-09-01,6202004,hospitalizacao e cirurgia,1.46,0.3542,IPCA-15
2022-09-01,6202006,exame de imagem,0.44,0.1225,IPCA-15
2022-09-01,6203,plano de saude,1.13,3.5795,IPCA-15
2022-09-01,63,cuidados pessoais,1.28,3.793,IPCA-15
2022-09-01,6301,higiene pessoal,1.28,3.793,IPCA-15
2022-09-01,6301001,produto para cabelo,1.39,0.6063,IPCA-15
2022-09-01,6301002,fralda descartavel,1.11,0.2044,IPCA-15
2022-09-01,6301004,produto para barba,0.8,0.1186,IPCA-15
2022-09-01,6301006,produto para pele,0.08,0.3947,IPCA-15
2022-09-01,6301007,produto para higiene bucal,1.07,0.2671,IPCA-15
2022-09-01,6301010,produto para unha,-0.34,0.0034,IPCA-15
2022-09-01,6301011,perfume,1.5,0.9533,IPCA-15
2022-09-01,6301014,desodorante,0.75,0.409,IPCA-15
2022-09-01,6301015,absorvente higienico,0.71,0.1083,IPCA-15
2022-09-01,6301016,sabonete,1.97,0.357,IPCA-15
2022-09-01,6301017,papel higienico,1.78,0.2083,IPCA-15
2022-09-01,6301020,artigos de maquiagem,2.88,0.1626,IPCA-15
2022-09-01,7,despesas pessoais,0.83,9.9827,IPCA-15
2022-09-01,71,servicos pessoais,0.67,6.1509,IPCA-15
2022-09-01,7101001,costureira,2.86,0.0111,IPCA-15
2022-09-01,7101005,manicure,0.51,0.3798,IPCA-15
2022-09-01,7101010,empregado domestico,0.66,2.8199,IPCA-15
2022-09-01,7101011,cabeleireiro e barbeiro,0.47,1.007,IPCA-15
2022-09-01,7101014,depilacao,0.76,0.0593,IPCA-15
2022-09-01,7101034,cartorio,-0.01,0.0186,IPCA-15
2022-09-01,7101036,despachante,-0.57,0.0958,IPCA-15
2022-09-01,7101076,servico bancario,0.91,1.6045,IPCA-15
2022-09-01,7101090,conselho de classe,0.21,0.0512,IPCA-15
2022-09-01,7101144,sobrancelha,0.76,0.1037,IPCA-15
2022-09-01,72,recreacao e fumo,1.09,3.8319,IPCA-15
2022-09-01,7201,recreacao,1.18,3.308,IPCA-15
2022-09-01,7201006,clube,0.86,0.0793,IPCA-15
2022-09-01,7201010,instrumento musical,0.24,0.0202,IPCA-15
2022-09-01,7201015,tratamento de animais (clinica),1.39,0.2742,IPCA-15
2022-09-01,7201019,bicicleta,0.83,0.1009,IPCA-15
2022-09-01,7201020,alimento para animais,1.14,0.3871,IPCA-15
2022-09-01,7201023,brinquedo,1.35,0.2145,IPCA-15
2022-09-01,7201054,casa noturna,0.79,0.0368,IPCA-15
2022-09-01,7201063,jogos de azar,0.0,0.4409,IPCA-15
2022-09-01,7201067,material de caca e pesca,-0.75,0.0113,IPCA-15
2022-09-01,7201090,hospedagem,2.8,0.559,IPCA-15
2022-09-01,7201095,pacote turistico,2.2,0.5337,IPCA-15
2022-09-01,7201256,servico de higiene para animais,0.81,0.1399,IPCA-15
2022-09-01,7201266,"cinema, teatro e concertos",-0.49,0.5102,IPCA-15
2022-09-01,7202,fumo,0.52,0.5239,IPCA-15
2022-09-01,7202041,cigarro,0.52,0.5239,IPCA-15
2022-09-01,8,educacao,0.12,5.7338,IPCA-15
2022-09-01,81,"cursos, leitura e papelaria",0.12,5.7338,IPCA-15
2022-09-01,8101,cursos regulares,0.0,4.3183,IPCA-15
2022-09-01,8101001,creche,0.0,0.1885,IPCA-15
2022-09-01,8101002,pre-escola,0.0,0.3113,IPCA-15
2022-09-01,8101003,ensino fundamental,0.0,1.4979,IPCA-15
2022-09-01,8101004,ensino medio,0.0,0.3757,IPCA-15
2022-09-01,8101005,ensino superior,0.0,1.6222,IPCA-15
2022-09-01,8101006,pos-graduacao,0.0,0.2545,IPCA-15
2022-09-01,8101008,educacao de jovens e adultos,0.0,0.039,IPCA-15
2022-09-01,8101045,curso tecnico,0.0,0.0292,IPCA-15
2022-09-01,8102,leitura,0.44,0.4906,IPCA-15
2022-09-01,8102001,jornal diario,0.68,0.0314,IPCA-15
2022-09-01,8102004,revista,0.0,0.0322,IPCA-15
2022-09-01,8102007,livro didatico,0.0,0.3349,IPCA-15
2022-09-01,8102008,livro nao didatico,2.13,0.0921,IPCA-15
2022-09-01,8103,papelaria,0.72,0.1367,IPCA-15
2022-09-01,8103001,caderno,1.17,0.0477,IPCA-15
2022-09-01,8103014,artigos de papelaria,0.47,0.089,IPCA-15
2022-09-01,8104,cursos diversos,0.49,0.7881,IPCA-15
2022-09-01,8104001,curso preparatorio,0.0,0.0726,IPCA-15
2022-09-01,8104003,curso de idioma,0.0,0.2862,IPCA-15
2022-09-01,8104005,autoescola,5.3,0.0497,IPCA-15
2022-09-01,8104006,atividades fisicas,0.33,0.3796,IPCA-15
2022-09-01,9,comunicacao,-2.74,5.0368,IPCA-15
2022-09-01,9101001,correio,0.0,0.0651,IPCA-15
2022-09-01,9101002,plano de telefonia fixa,-6.58,0.2499,IPCA-15
2022-09-01,9101008,plano de telefonia movel,-1.36,1.3566,IPCA-15
2022-09-01,9101010,tv por assinatura,0.0,0.3534,IPCA-15
2022-09-01,9101018,acesso a internet,-10.57,0.492,IPCA-15
2022-09-01,9101019,aparelho telefonico,-0.99,0.9033,IPCA-15
2022-09-01,9101115,servicos de streaming,0.0,0.0735,IPCA-15
2022-09-01,9101116,"combo de telefonia, internet e tv por assinatura",-2.72,1.543,IPCA-15
2022-10-01,0,indice geral,0.59,100.0,IPCA
2022-10-01,1,alimentacao e bebidas,0.72,21.8027,IPCA
2022-10-01,11,alimentacao no domicilio,0.8,15.9673,IPCA
2022-10-01,1101,"cereais, leguminosas e oleaginosas",-0.79,0.8325,IPCA
2022-10-01,1101002,arroz,0.04,0.584,IPCA
2022-10-01,1101051,feijao - mulatinho,-3.4,0.0142,IPCA
2022-10-01,1101052,feijao - preto,-1.76,0.0517,IPCA
2022-10-01,1101053,feijao - macacar (fradinho),-1.06,0.018,IPCA
2022-10-01,1101073,feijao - carioca (rajado),-3.55,0.1506,IPCA
2022-10-01,1101079,milho (em grao),1.0,0.014,IPCA
2022-10-01,1102,"farinhas, feculas e massas",1.34,0.5261,IPCA
2022-10-01,1102001,farinha de arroz,0.33,0.0027,IPCA
2022-10-01,1102006,macarrao,0.89,0.1664,IPCA
2022-10-01,1102008,fuba de milho,-0.8,0.0102,IPCA
2022-10-01,1102010,flocos de milho,1.04,0.01,IPCA
2022-10-01,1102012,farinha de trigo,1.54,0.0666,IPCA
2022-10-01,1102023,farinha de mandioca,3.64,0.1099,IPCA
2022-10-01,1102029,massa semipreparada,0.51,0.1273,IPCA
2022-10-01,1102061,macarrao instantaneo,-0.34,0.0329,IPCA
2022-10-01,1103,"tuberculos, raizes e legumes",14.27,0.7136,IPCA
2022-10-01,1103002,batata-doce,7.13,0.0327,IPCA
2022-10-01,1103003,batata-inglesa,23.36,0.1892,IPCA
2022-10-01,1103004,inhame,16.8,0.0017,IPCA
2022-10-01,1103005,mandioca (aipim),5.14,0.0189,IPCA
2022-10-01,1103020,abobrinha,4.81,0.0096,IPCA
2022-10-01,1103025,pepino,27.54,0.0032,IPCA
2022-10-01,1103026,pimentao,5.03,0.0204,IPCA
2022-10-01,1103028,tomate,17.63,0.1958,IPCA
2022-10-01,1103043,cebola,9.31,0.19,IPCA
2022-10-01,1103044,cenoura,-1.0,0.0521,IPCA
2022-10-01,1104,acucares e derivados,0.72,0.7357,IPCA
2022-10-01,1104003,acucar refinado,-0.74,0.1193,IPCA
2022-10-01,1104004,acucar cristal,-0.55,0.1359,IPCA
2022-10-01,1104018,balas,-1.42,0.0158,IPCA
2022-10-01,1104023,chocolate em barra e bombom,0.85,0.1895,IPCA
2022-10-01,1104032,sorvete,1.96,0.1528,IPCA
2022-10-01,1104052,chocolate e achocolatado em po,2.06,0.1203,IPCA
2022-10-01,1104060,doce de frutas em pasta,1.84,0.0017,IPCA
2022-10-01,1104067,acucar demerara,2.06,0.0005,IPCA
2022-10-01,1105,hortalicas e verduras,-0.77,0.225,IPCA
2022-10-01,1105001,alface,0.7,0.1082,IPCA
2022-10-01,1105004,coentro,6.2,0.007,IPCA
2022-10-01,1105005,couve,-2.42,0.0162,IPCA
2022-10-01,1105006,couve-flor,-2.32,0.0029,IPCA
2022-10-01,1105010,repolho,-4.49,0.0178,IPCA
2022-10-01,1105012,cheiro-verde,-0.73,0.0442,IPCA
2022-10-01,1105019,brocolis,-4.63,0.0288,IPCA
2022-10-01,1106,frutas,3.56,1.0853,IPCA
2022-10-01,1106001,banana-da-terra,-1.75,0.0175,IPCA
2022-10-01,1106003,abacaxi,1.58,0.0167,IPCA
2022-10-01,1106004,abacate,2.07,0.0011,IPCA
2022-10-01,1106005,banana - d'agua,8.67,0.1202,IPCA
2022-10-01,1106006,banana - maca,19.15,0.0047,IPCA
2022-10-01,1106008,banana - prata,-0.23,0.2009,IPCA
2022-10-01,1106011,laranja - baia,7.7,0.0042,IPCA
2022-10-01,1106012,laranja - lima,10.94,0.0049,IPCA
2022-10-01,1106015,limao,20.6,0.0301,IPCA
2022-10-01,1106017,maca,2.14,0.1702,IPCA
2022-10-01,1106018,mamao,8.64,0.1311,IPCA
2022-10-01,1106019,manga,-2.12,0.0644,IPCA
2022-10-01,1106020,maracuja,2.65,0.009,IPCA
2022-10-01,1106021,melancia,-4.56,0.0369,IPCA
2022-10-01,1106022,melao,-13.29,0.0283,IPCA
2022-10-01,1106023,pera,9.52,0.0253,IPCA
2022-10-01,1106027,tangerina,6.56,0.0389,IPCA
2022-10-01,1106028,uva,4.04,0.0799,IPCA
2022-10-01,1106039,laranja - pera,3.16,0.0881,IPCA
2022-10-01,1106051,morango,11.67,0.0084,IPCA
2022-10-01,1106084,goiaba,8.13,0.0046,IPCA
2022-10-01,1107,carnes,-0.14,2.886,IPCA
2022-10-01,1107009,figado,-2.22,0.021,IPCA
2022-10-01,1107018,carne de porco,0.33,0.3347,IPCA
2022-10-01,1107031,carne de carneiro,3.66,0.0023,IPCA
2022-10-01,1107081,cupim,-1.19,0.011,IPCA
2022-10-01,1107084,contrafile,0.22,0.4896,IPCA
2022-10-01,1107085,file-mignon,-1.37,0.0274,IPCA
2022-10-01,1107087,cha de dentro,0.07,0.3204,IPCA
2022-10-01,1107088,alcatra,-0.37,0.3596,IPCA
2022-10-01,1107089,patinho,-2.19,0.1817,IPCA
2022-10-01,1107090,lagarto redondo,-1.13,0.0092,IPCA
2022-10-01,1107091,lagarto comum,-0.62,0.0763,IPCA
2022-10-01,1107093,musculo,-0.94,0.1656,IPCA
2022-10-01,1107094,pa,-1.36,0.1242,IPCA
2022-10-01,1107095,acem,0.35,0.2832,IPCA
2022-10-01,1107096,peito,0.15,0.0167,IPCA
2022-10-01,1107097,capa de file,-0.91,0.0353,IPCA
2022-10-01,1107099,costela,0.65,0.3838,IPCA
2022-10-01,1107208,picanha,1.14,0.044,IPCA
2022-10-01,1108,pescados,0.38,0.2031,IPCA
2022-10-01,1108002,peixe - anchova,-0.33,0.0005,IPCA
2022-10-01,1108004,peixe - corvina,-0.11,0.02,IPCA
2022-10-01,1108011,peixe - tainha,0.51,0.0022,IPCA
2022-10-01,1108012,peixe - sardinha,1.74,0.0048,IPCA
2022-10-01,1108013,camarao,-0.29,0.0257,IPCA
2022-10-01,1108019,peixe - cavala,1.25,0.001,IPCA
2022-10-01,1108029,peixe - cacao,0.62,0.0064,IPCA
2022-10-01,1108031,peixe - merluza,0.11,0.0159,IPCA
2022-10-01,1108032,peixe - serra,1.04,0.001,IPCA
2022-10-01,1108038,peixe - pescada,2.15,0.0259,IPCA
2022-10-01,1108045,caranguejo,-2.05,0.0047,IPCA
2022-10-01,1108049,peixe - castanha,-0.33,0.0009,IPCA
2022-10-01,1108052,peixe - palombeta,-0.88,0.0007,IPCA
2022-10-01,1108072,peixe - curimata,-1.68,0.0007,IPCA
2022-10-01,1108075,peixe - salmao,0.35,0.0152,IPCA
2022-10-01,1108080,peixe - tilapia,0.4,0.0455,IPCA
2022-10-01,1108087,peixe - tambaqui,0.36,0.0209,IPCA
2022-10-01,1108088,peixe - dourada,-1.04,0.0059,IPCA
2022-10-01,1108092,peixe - filhote,0.29,0.0036,IPCA
2022-10-01,1108096,peixe - peroa,-2.16,0.0007,IPCA
2022-10-01,1108112,peixe - pintado,2.84,0.0003,IPCA
2022-10-01,1108125,peixe - aruana,0.29,0.0005,IPCA
2022-10-01,1109,carnes e peixes industrializados,0.04,0.6824,IPCA
2022-10-01,1109002,presunto,-0.05,0.1024,IPCA
2022-10-01,1109007,salsicha,0.19,0.047,IPCA
2022-10-01,1109008,linguica,0.15,0.3465,IPCA
2022-10-01,1109010,mortadela,-0.44,0.0516,IPCA
2022-10-01,1109012,salame,2.75,0.0095,IPCA
2022-10-01,1109023,bacalhau,2.03,0.0093,IPCA
2022-10-01,1109056,carne-seca e de sol,-0.44,0.1083,IPCA
2022-10-01,1109058,carne de porco salgada e defumada,-0.21,0.0077,IPCA
2022-10-01,1110,aves e ovos,0.97,1.4248,IPCA
2022-10-01,1110009,frango inteiro,0.23,0.4154,IPCA
2022-10-01,1110010,frango em pedacos,1.17,0.7345,IPCA
2022-10-01,1110044,ovo de galinha,1.54,0.275,IPCA
2022-10-01,1111,leites e derivados,-2.43,2.133,IPCA
2022-10-01,1111004,leite longa vida,-6.32,0.9496,IPCA
2022-10-01,1111008,leite condensado,1.58,0.0253,IPCA
2022-10-01,1111009,leite em po,1.45,0.2312,IPCA
